id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
2322547,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74245,74245,urn:catalog:CAS:BOT:496491,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,1/10/10,,,,,NA,"Zeile, E. M.",,24,9/17/21,,1921,9,17,260,NA,9/17-'21,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda ,,Albany Key R. Station.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:01,urn:catalog:CAS:BOT-BC:74245,1,64a4a3ae-c64e-44d4-a729-61e476ee99f6,https://cch2.org/portal/collections/individual/index.php?occid=2322547
2352540,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74248,74248,urn:catalog:CAS:BOT:496489,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,1/10/10,,,,,NA,"Zeile, E. M.",,36,9/24/21,,1921,9,24,267,NA,9/24-'21,,Lot.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda ,,Berkeley.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:04,urn:catalog:CAS:BOT-BC:74248,1,fdecbfad-f4c3-44b5-8f70-9176b14d82f4,https://cch2.org/portal/collections/individual/index.php?occid=2352540
2366181,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74247,74247,urn:catalog:CAS:BOT:496485,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,1/10/10,,,,,NA,"Zeile, E. M.",,27,9/17/21,,1921,9,17,260,NA,9/17-'21,,Sidewalk.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda ,,North Berkeley.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:03,urn:catalog:CAS:BOT-BC:74247,1,b5fa9fa3-5ead-4a83-a801-75aa8b63d18e,https://cch2.org/portal/collections/individual/index.php?occid=2366181
2388593,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74249,74249,urn:catalog:CAS:BOT:496484,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Zeile, E. M.",,37,9/24/21,,1921,9,24,267,NA,9/24-'21,,Lot.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda ,,Berkeley.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:05,urn:catalog:CAS:BOT-BC:74249,1,bbc5f474-c07e-41b1-80e3-1cfa5da50964,https://cch2.org/portal/collections/individual/index.php?occid=2388593
2422481,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74246,74246,urn:catalog:CAS:BOT:496400,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Zeile, E. M.",,26,9/17/21,,1921,9,17,260,NA,9/17-'21,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda ,,North Berkeley.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:03,urn:catalog:CAS:BOT-BC:74246,1,903558ec-6e2d-460e-87d6-9e9c893b2220,https://cch2.org/portal/collections/individual/index.php?occid=2422481
2446817,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74250,74250,urn:catalog:CAS:BOT:496492,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,1/10/10,,,,,NA,"Zeile, E. M.",,45,9/30/21,,1921,9,30,273,NA,9/30-'21,,Lot.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda ,,Berkeley.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:05,urn:catalog:CAS:BOT-BC:74250,1,92bdef41-39f7-4bfd-939d-06ef5f81a90d,https://cch2.org/portal/collections/individual/index.php?occid=2446817
1109866,RSA,RSA,,PreservedSpecimen,bceb318c-79df-435a-b17b-93feb02c36d0,,RSA accession: 431495,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,F. C. Ball,,18265,4/12/33,,1933,4,12,102,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Amador,,Jackson.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,bceb318c-79df-435a-b17b-93feb02c36d0,17,6f581af1-c8f9-4611-873b-a40cc985b76e,https://cch2.org/portal/collections/individual/index.php?occid=1109866
2413972,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74264,74264,urn:catalog:CAS:DS:151048,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Heller, A. A.",,13828a,10/13/23,,1923,10,13,286,NA,13-Oct-23,Seedlings.,In damp soil in the Valley oak belt.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Butte ,,Along the highway near Richvale.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 16:25,urn:catalog:CAS:BOT-BC:74264,1,5d7be789-7141-451f-afaa-c06b9a8cea29,https://cch2.org/portal/collections/individual/index.php?occid=2413972
2408641,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74267,74267,urn:catalog:CAS:DS:201088,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Wiggins, Ira L.",,4610,4/18/30,,1930,4,18,108,NA,"April 18, 1930.",,Fallow fields.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Contra Costa ,,Jersey Island.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 16:31,urn:catalog:CAS:BOT-BC:74267,1,fadfc0d5-8785-4428-bfb5-6fb71205827e,https://cch2.org/portal/collections/individual/index.php?occid=2408641
1113607,RSA,RSA,,PreservedSpecimen,beb2f67a-109a-404f-a9d2-26fdd2280feb,,RSA accession: 11898,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Elmer I. Applegate,,5218,8/15/27,,1927,8,15,227,NA,,,Along seashore,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Del Norte,,Crescent City,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,beb2f67a-109a-404f-a9d2-26fdd2280feb,17,51969831-e50f-488c-bd91-df68ccdca6a8,https://cch2.org/portal/collections/individual/index.php?occid=1113607
715148,RSA,RSA,,PreservedSpecimen,24bffd3b-7cdd-4a29-98ad-d200aa675db5,,RSA accession: 34319,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Doris K. Kildale,,1506,5/7/26,,1926,5,7,127,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Humboldt,,Bucksport. Eureka.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,24bffd3b-7cdd-4a29-98ad-d200aa675db5,17,c8dc387b-e63d-415a-9827-e690eb8a20d6,https://cch2.org/portal/collections/individual/index.php?occid=715148
760531,RSA,POM,,PreservedSpecimen,3a3e60b9-abec-464a-a81e-b7385b293446,,POM accession: 273392,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Loren Yaussy,,s.n.,2/21/36,,1936,2,21,52,NA,,,"Sandy loam soil, none slope",,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Kern,,Arvin,,0,NA,NA,NA,,,NA,,,,,,,137,NA,NA,NA,NA,450ft.,,,T. Kim Nguyen; cataloged date: 2007-09-19,4/12/23 0:18,3a3e60b9-abec-464a-a81e-b7385b293446,17,6713f79f-85f3-4c42-89fc-e5eccb0fc481,https://cch2.org/portal/collections/individual/index.php?occid=760531
2773470,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:554230,554230,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Griffith, Gerald",,95,4/10/37,,1937,4,10,100,NA,10-Apr-37,"""Wild Radish"".",Lower Sonoran Zone; sandy soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Kern ,,"Bakersfield City Lot, San Joaquin Valley watershed",,0,NA,NA,NA,,,NA,,,,,,,122,NA,NA,NA,NA,400.0000000000 ft,,en,,6/30/17 11:21,urn:catalog:CAS:BOT-BC:554230,1,74b3aa50-adc8-4360-9529-b898eb938bd3,https://cch2.org/portal/collections/individual/index.php?occid=2773470
747857,RSA,POM,,PreservedSpecimen,343ff263-b193-4e3b-9b48-3034fc566bbc,,POM accession: 273395,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,Lyman Benson,,751,5/12/28,,1928,5,12,133,NA,,,Upper Sonoran.,,Fields.,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Lake,,"Kelseyville. Middle N Coast range, Kelsey Creek.",,0,NA,NA,NA,,,NA,,,,,,,488,NA,NA,NA,NA,1600ft.,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,343ff263-b193-4e3b-9b48-3034fc566bbc,17,a311c13a-4402-488d-8892-f9f08c95e06c,https://cch2.org/portal/collections/individual/index.php?occid=747857
682744,RSA,RSA,,PreservedSpecimen,1569e77b-cf23-4a41-b539-81f9e30199bc,,RSA accession: 2250,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,J. W. Blankinship,,s.n.,5/20/25,,1925,5,20,140,NA,,,,,A frequent weed in fields.,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Lake,,Kelseyville.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,1569e77b-cf23-4a41-b539-81f9e30199bc,17,6dc3c6ad-df67-4ec3-94eb-82f2f4f1781e,https://cch2.org/portal/collections/individual/index.php?occid=682744
935273,RSA,POM,,PreservedSpecimen,69c29dd0-1d2f-42ec-947e-8a0c8f2503cb,,POM accession: 273397,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Lyman Benson,,359,6/28/28,,1928,6,28,180,NA,,,Upper Sonoran.,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Lake,,"McGaw Slough. Kelseyville. Middle N Coast Mtn range, Cold Creek River.",,0,NA,NA,NA,,,NA,,,,,,,457,NA,NA,NA,NA,1500ft.,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,69c29dd0-1d2f-42ec-947e-8a0c8f2503cb,17,8e5c4149-2f42-40b2-9f55-59cd89e158d5,https://cch2.org/portal/collections/individual/index.php?occid=935273
698690,RSA,RSA,,PreservedSpecimen,1cf67526-be74-4a67-aac3-00f6f28d266a,,RSA accession: 66077,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,F. W. Peirson,,2108,4/25/20,,1920,4,25,116,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,"New York Ave, Altadena",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,1cf67526-be74-4a67-aac3-00f6f28d266a,17,0309ddd5-303f-4c49-aea0-7e0f11a4a50e,https://cch2.org/portal/collections/individual/index.php?occid=698690
906238,RSA,POM,,PreservedSpecimen,5be1f81a-ef04-459f-a398-9572bd08e3e8,,POM accession: 12335,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,F. L. Robinson,,88,6/2/21,,1921,6,2,153,NA,,,,,Dry sandy soil.,NA,NA,NA,NA,NA,,,NA,NA,,flowers,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Between Claremont and Upland,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Scott D. White; cataloged date: 2006-03-10,4/12/23 0:18,5be1f81a-ef04-459f-a398-9572bd08e3e8,17,28197f7b-73b5-486e-9559-8fdc7c6abe44,https://cch2.org/portal/collections/individual/index.php?occid=906238
1091776,RSA,POM,,PreservedSpecimen,b4442e91-3571-4040-8069-d1800cf8c967,,POM accession: 12237,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,F. L. Robinson,,23,4/14/21,,1921,4,14,104,NA,,,Dry ground in grain field,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,South Hills. South of Pomona.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,b4442e91-3571-4040-8069-d1800cf8c967,17,99da78db-f2ef-46d7-aab4-9b21057808cf,https://cch2.org/portal/collections/individual/index.php?occid=1091776
1011868,RSA,RSA,,PreservedSpecimen,8e0e74bc-6388-4cb8-95f4-061a93afe1b6,,RSA accession: 431480,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Orlando Misretta,2004-06,,,,,NA,L. E. Hoffman,,s.n.,3/18/26,,1926,3,18,77,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Arroyo Seco Canyon,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Lisa M. Rojas; cataloged date: 2004-09-03,4/12/23 0:18,8e0e74bc-6388-4cb8-95f4-061a93afe1b6,17,c1c84088-6c82-437f-930e-9b09499b79b0,https://cch2.org/portal/collections/individual/index.php?occid=1011868
968734,RSA,RSA,,PreservedSpecimen,799bbace-8f11-4fcd-8161-2c5a160329af,,RSA accession: 431475,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Elizabeth A. White,,s.n.,1928-05-00,,1928,5,0,NA,NA,1928-05,,Sand dunes,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,El Segundo.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Marisa Sripracha; cataloged date: 2001-03-12,4/12/23 0:18,799bbace-8f11-4fcd-8161-2c5a160329af,17,ab20eba4-8bfa-4d2a-b740-b372c3d1d3ba,https://cch2.org/portal/collections/individual/index.php?occid=968734
732955,RSA,RSA,,PreservedSpecimen,2d3a09f0-a0fc-48c4-804a-c64febd0ebb2,,RSA accession: 431477,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Ora M. Clark,,1500,2/3/29,,1929,2,3,34,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Palos Verdes,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,2d3a09f0-a0fc-48c4-804a-c64febd0ebb2,17,e0f758c2-e993-4822-8dec-45ba3a8661ad,https://cch2.org/portal/collections/individual/index.php?occid=732955
806147,RSA,RSA,,PreservedSpecimen,4ffbae4c-8008-4514-be98-886b434cec46,,RSA accession: 431473,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,H. L. Bauer,,s.n,3/20/29,,1929,3,20,79,NA,,,Vacant lot,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Long Beach.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,4ffbae4c-8008-4514-be98-886b434cec46,17,552faf56-d0a6-4c16-a686-6a4e3c17c6e8,https://cch2.org/portal/collections/individual/index.php?occid=806147
